,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
cnn_feat_31_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_31_min,1034.0,8.41797429984581e-07,2.216372377006337e-05,0.0,0.0,0.0,0.0,0.0007019817712716758,30.8564395904541,972.93408203125
cnn_feat_31_max,1034.0,8.41797429984581e-07,2.216372377006337e-05,0.0,0.0,0.0,0.0,0.0007019817712716758,30.8564395904541,972.93408203125
cnn_feat_32_mean,1034.0,0.0008481535478495061,0.0024065652396529913,0.0,0.0,0.0,0.0002639409140101634,0.018214767798781395,3.715646743774414,14.798717498779297
cnn_feat_32_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_32_min,1034.0,0.0008481535478495061,0.0024065652396529913,0.0,0.0,0.0,0.0002639409140101634,0.018214767798781395,3.715646743774414,14.798717498779297
cnn_feat_32_max,1034.0,0.0008481535478495061,0.0024065652396529913,0.0,0.0,0.0,0.0002639409140101634,0.018214767798781395,3.715646743774414,14.798717498779297
cnn_feat_33_mean,1034.0,0.05843924731016159,0.007154799532145262,0.04283621907234192,0.05330539308488369,0.057684414088726044,0.06340904720127583,0.07963332533836365,0.26138338446617126,-0.4215205907821655
cnn_feat_33_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_33_min,1034.0,0.05843924731016159,0.007154799532145262,0.04283621907234192,0.05330539308488369,0.057684414088726044,0.06340904720127583,0.07963332533836365,0.26138338446617126,-0.4215205907821655
cnn_feat_33_max,1034.0,0.05843924731016159,0.007154799532145262,0.04283621907234192,0.05330539308488369,0.057684414088726044,0.06340904720127583,0.07963332533836365,0.26138338446617126,-0.4215205907821655
cnn_feat_34_mean,1034.0,0.001933833584189415,0.00454552611336112,0.0,0.0,0.0,0.0007855172152630985,0.025041649118065834,2.8121137619018555,7.510498046875
cnn_feat_34_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_34_min,1034.0,0.001933833584189415,0.00454552611336112,0.0,0.0,0.0,0.0007855172152630985,0.025041649118065834,2.8121137619018555,7.510498046875
cnn_feat_34_max,1034.0,0.001933833584189415,0.00454552611336112,0.0,0.0,0.0,0.0007855172152630985,0.025041649118065834,2.8121137619018555,7.510498046875
cnn_feat_35_mean,1034.0,0.008965431712567806,0.006556736305356026,0.0,0.0026062288088724017,0.008528480771929026,0.014460858423262835,0.026159372180700302,0.3447614312171936,-1.0320522785186768
cnn_feat_35_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_35_min,1034.0,0.008965431712567806,0.006556736305356026,0.0,0.0026062288088724017,0.008528480771929026,0.014460858423262835,0.026159372180700302,0.3447614312171936,-1.0320522785186768
cnn_feat_35_max,1034.0,0.008965431712567806,0.006556736305356026,0.0,0.0026062288088724017,0.008528480771929026,0.014460858423262835,0.026159372180700302,0.3447614312171936,-1.0320522785186768
cnn_feat_36_mean,1034.0,0.011210782453417778,0.0079486770555377,0.0015984526835381985,0.003621925483457744,0.00989179266616702,0.01712282607331872,0.03485701605677605,0.6337780356407166,-0.41873544454574585
cnn_feat_36_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_36_min,1034.0,0.011210782453417778,0.0079486770555377,0.0015984526835381985,0.003621925483457744,0.00989179266616702,0.01712282607331872,0.03485701605677605,0.6337780356407166,-0.41873544454574585
cnn_feat_36_max,1034.0,0.011210782453417778,0.0079486770555377,0.0015984526835381985,0.003621925483457744,0.00989179266616702,0.01712282607331872,0.03485701605677605,0.6337780356407166,-0.41873544454574585
cnn_feat_37_mean,1034.0,0.016394227743148804,0.01718287356197834,0.0,0.0001473675511078909,0.010831864550709724,0.030250512529164553,0.05949609726667404,0.6326320171356201,-0.9846087098121643
cnn_feat_37_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_37_min,1034.0,0.016394227743148804,0.01718287356197834,0.0,0.0001473675511078909,0.010831864550709724,0.030250512529164553,0.05949609726667404,0.6326320171356201,-0.9846087098121643
cnn_feat_37_max,1034.0,0.016394227743148804,0.01718287356197834,0.0,0.0001473675511078909,0.010831864550709724,0.030250512529164553,0.05949609726667404,0.6326320171356201,-0.9846087098121643
cnn_feat_38_mean,1034.0,0.02222408354282379,0.007184912450611591,0.0033501770813018084,0.017187669407576323,0.02188241947442293,0.02778925746679306,0.04105959087610245,-0.02850530855357647,-0.6864794492721558
cnn_feat_38_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_38_min,1034.0,0.02222408354282379,0.007184912450611591,0.0033501770813018084,0.017187669407576323,0.02188241947442293,0.02778925746679306,0.04105959087610245,-0.02850530855357647,-0.6864794492721558
cnn_feat_38_max,1034.0,0.02222408354282379,0.007184912450611591,0.0033501770813018084,0.017187669407576323,0.02188241947442293,0.02778925746679306,0.04105959087610245,-0.02850530855357647,-0.6864794492721558
cnn_feat_39_mean,1034.0,1.7938236851477996e-06,5.7681958423927426e-05,0.0,0.0,0.0,0.0,0.0018548136577010155,32.15586853027344,1034.0
cnn_feat_39_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
